bvp_mean,bvp_std,temp_mean,temp_std,acc_mag_mean,acc_mag_std,emotion
2.643,35.1783,33.252,0.0166,62.6533,1.9963,Bhayanaka
-0.1282,19.4795,33.4,0.0134,63.3163,0.0861,Hasya
0.2249,27.7495,33.491,0.003,63.0579,0.1149,Hasya
-0.2652,22.5546,29.685,0.014,62.8091,0.4332,Shanta
0.4232,5.6073,33.406,0.008,62.6515,0.3044,Hasya
0.0103,64.139,32.442,0.0098,64.4978,1.052,Bhayanaka
-0.2616,10.9449,34.09,0.0,63.0391,0.3439,Hasya
-0.3964,6.9791,31.977,0.0095,64.4512,0.4327,Hasya
1.4039,30.3142,32.702,0.0194,65.1086,2.7759,Bhayanaka
1.5061,41.5919,33.068,0.006,63.9288,8.5417,Bhayanaka
2.6011,46.3363,29.39,0.0126,63.1895,4.3779,Shanta
-0.2031,11.3972,31.929,0.0118,64.525,0.3903,Hasya
0.2313,26.4976,30.016,0.0143,62.9292,1.116,Bhayanaka
1.0734,21.3334,33.159,0.0083,62.4158,0.8104,Shanta
-1.0022,18.7809,33.446,0.0174,63.0645,0.6009,Shanta
0.0737,5.7954,32.726,0.008,65.3192,1.0615,Bhayanaka
-0.1491,17.166,34.066,0.015,62.6341,0.1759,Hasya
2.2025,30.163,34.926,0.008,62.6801,1.0011,Hasya
-0.6184,27.031,32.63,0.0,62.6784,0.4491,Bhayanaka
0.2033,25.3145,33.87,0.0,63.2127,0.722,Shanta
0.7526,22.8186,32.734,0.015,63.2808,3.9751,Bhayanaka
-0.8445,27.1897,34.102,0.0098,65.239,0.9858,Shanta
0.2052,3.7268,30.11,0.0,62.7087,0.2523,Hasya
2.0754,24.0725,34.887,0.021,62.9694,0.5742,Shanta
-0.0215,17.521,34.159,0.0099,63.2303,0.3656,Hasya
-0.0824,13.414,34.598,0.0098,63.1323,0.1726,Shanta
0.223,3.8526,29.859,0.0099,63.2047,0.8347,Shanta
-0.0347,6.079,31.116,0.0092,62.6921,0.2479,Shanta
-0.0336,5.9778,30.092,0.0199,62.8657,0.4703,Shanta
-0.1095,7.2725,33.338,0.0194,62.7805,0.1604,Hasya
-0.8579,90.466,34.456,0.0191,63.1607,0.08,Hasya
0.8427,17.791,34.985,0.0128,62.7323,0.5773,Hasya
-1.9372,52.8114,34.202,0.0194,63.1625,3.242,Shanta
-0.1119,5.1715,33.0025,0.0122,65.0001,0.2607,Hasya
0.3247,28.4018,33.614,0.008,62.8131,1.5104,Bhayanaka
-0.4187,17.4002,32.912,0.014,63.2037,0.235,Bhayanaka
-0.9244,30.6514,33.596,0.0128,62.5132,0.3526,Shanta
3.1744,43.8641,32.868,0.016,64.4375,0.3386,Hasya
0.0683,11.9914,31.92,0.0161,64.6532,1.9731,Bhayanaka
0.0805,3.6744,30.506,0.015,63.3431,0.218,Hasya
-0.617,14.4724,33.978,0.0098,63.2584,0.7925,Shanta
-0.8499,13.9841,30.918,0.0098,63.008,0.4327,Shanta
0.2434,24.1438,31.01,0.0,63.2491,1.9972,Hasya
-6.1605,88.7026,32.108,0.014,64.0054,6.1589,Bhayanaka
0.3668,26.2946,33.064,0.0092,64.3673,0.5021,Shanta
-0.03,8.5702,34.358,0.0325,63.0688,1.2024,Shanta
-0.7713,52.3074,32.758,0.016,64.1976,0.1468,Hasya
-0.7695,32.3409,30.104,0.0111,63.3282,8.8044,Bhayanaka
-4.7584,119.1409,32.534,0.0211,66.7798,22.6101,Bhayanaka
-0.3259,28.2623,31.254,0.015,63.1541,0.3475,Shanta
-0.1272,4.4727,32.666,0.012,65.4922,1.7908,Bhayanaka
-0.4059,13.5996,31.9755,0.0097,64.4643,1.2026,Hasya
-0.3042,14.7591,32.256,0.0092,63.01,0.415,Shanta
0.1148,22.0835,33.669,0.0114,62.5916,0.5801,Shanta
-0.1517,24.742,32.846,0.012,62.8589,0.8205,Bhayanaka
0.1743,11.4711,32.076,0.0092,64.6136,0.4913,Bhayanaka
1.3037,26.7009,32.044,0.0092,63.6056,0.5125,Bhayanaka
-0.1876,11.2435,29.57,0.0,63.2849,0.3709,Shanta
0.0186,20.2263,35.844,0.0136,62.9546,0.3021,Shanta
3.9968,94.733,33.821,0.0114,63.4997,5.5652,Bhayanaka
-0.3913,45.1892,32.998,0.0194,63.2685,6.9253,Bhayanaka
0.084,16.1169,32.522,0.0194,64.6072,0.414,Shanta
0.1012,5.0705,32.916,0.0191,65.0096,0.2468,Hasya
0.661,65.5495,32.515,0.015,64.5454,1.3179,Bhayanaka
-0.3123,18.0021,31.592,0.0209,62.7655,0.1379,Shanta
-0.3724,14.7866,31.796,0.0262,64.6454,0.9057,Hasya
-0.0823,23.947,33.434,0.008,63.3387,0.1605,Hasya
-0.4611,9.2697,34.976,0.0156,62.6469,0.2798,Hasya
-0.5237,22.2016,32.91,0.0,62.88,0.5753,Bhayanaka
0.0883,10.461,31.884,0.0201,64.6168,0.4659,Bhayanaka
-0.0833,29.8579,34.782,0.0098,63.2162,0.2825,Shanta
0.1101,10.3577,31.214,0.012,63.1195,0.1323,Hasya
0.0442,6.3617,32.346,0.012,62.6047,0.3123,Hasya
1.7563,24.9467,34.841,0.0104,62.9235,0.3624,Shanta
0.0297,98.1188,33.112,0.006,64.9736,14.7328,Bhayanaka
0.203,18.3544,31.778,0.0204,62.2596,0.3672,Hasya
-1.0142,21.6319,32.132,0.0108,63.8929,3.1967,Bhayanaka
-0.0781,25.0228,34.906,0.0215,62.6328,0.5552,Hasya
-1.1042,33.1331,32.664,0.008,65.2367,5.6633,Bhayanaka
-0.0233,8.4541,34.158,0.004,63.0443,0.1631,Shanta
-0.2615,27.3003,33.462,0.0098,68.6338,21.8809,Bhayanaka
5.5969,114.0241,33.92,0.01,63.8174,13.8981,Bhayanaka
-0.0609,11.399,32.521,0.0137,64.5689,1.0703,Bhayanaka
0.3599,7.2226,32.402,0.016,62.6877,0.5661,Hasya
-0.6246,27.3626,33.335,0.005,63.0756,0.487,Bhayanaka
0.2148,9.3174,31.216,0.0092,63.4616,0.1998,Hasya
0.9667,37.2286,33.156,0.0049,63.1852,9.4216,Bhayanaka
-1.2433,39.5335,32.596,0.0092,65.3677,3.1318,Bhayanaka
0.9556,43.9365,32.79,0.0,64.3829,1.1986,Hasya
0.331,10.3373,32.886,0.008,64.8659,0.9511,Bhayanaka
0.0641,20.6714,34.995,0.005,62.6787,0.473,Hasya
-0.0576,5.2471,30.45,0.0126,62.9047,0.0,Hasya
0.129,2.4784,33.174,0.0196,64.9276,0.633,Bhayanaka
-0.4523,22.182,31.722,0.016,62.459,1.6231,Hasya
-0.0816,33.8924,33.604,0.0092,62.988,0.5106,Shanta
-0.1256,9.5925,33.3375,0.0043,62.9421,0.3894,Shanta
0.1069,4.0346,30.232,0.0125,62.9984,0.0708,Hasya
-0.0558,23.8139,34.904,0.0201,62.7938,0.3003,Hasya
0.0083,5.2547,31.96,0.0161,64.5949,0.524,Bhayanaka
-0.6525,34.0049,32.96,0.0205,62.6708,0.1907,Bhayanaka
-1.5908,74.3012,32.278,0.0098,64.3423,0.8585,Bhayanaka
-0.4211,6.1048,32.422,0.0204,62.688,0.2453,Hasya
4.0352,58.9159,32.636,0.0156,64.2909,12.0944,Bhayanaka
-0.0211,12.8484,31.722,0.016,62.9293,0.4698,Hasya
0.0446,16.4554,33.484,0.012,62.7792,1.7718,Bhayanaka
-0.1782,10.8442,33.652,0.004,62.914,0.3856,Bhayanaka
-0.3051,12.8495,32.922,0.0098,62.9272,0.5936,Bhayanaka
0.0569,8.092,33.8,0.0195,62.7694,0.0,Shanta
0.0555,3.1215,32.934,0.015,62.8954,0.282,Bhayanaka
-0.3694,102.8505,34.368,0.016,63.9438,3.4553,Shanta
-0.6629,56.6217,32.335,0.005,64.4997,1.4913,Bhayanaka
-0.0827,2.5042,31.964,0.0092,64.6247,0.3335,Bhayanaka
-0.0175,9.1975,32.966,0.008,64.697,2.9717,Bhayanaka
0.7295,26.1321,33.076,0.0092,64.5337,0.3149,Shanta
-0.2618,15.0863,32.8315,0.0036,64.6415,1.886,Bhayanaka
-1.9718,57.4254,33.65,0.0,62.5422,1.1282,Bhayanaka
-0.0472,9.5045,32.386,0.008,62.7191,0.4907,Hasya
2.3333,62.4772,34.616,0.0191,63.3994,0.0405,Hasya
0.1263,14.631,33.454,0.015,62.7106,0.4196,Bhayanaka
-0.3299,26.9749,33.254,0.0196,63.001,1.1353,Bhayanaka
-0.5652,7.2601,30.974,0.008,64.0636,0.3611,Hasya
-4.4927,88.3475,32.378,0.0098,64.4192,1.1403,Bhayanaka
2.9707,88.0986,33.74,0.0173,62.6639,0.4817,Bhayanaka
2.1584,82.575,32.772,0.014,64.5601,0.8862,Hasya
-0.6208,34.3618,33.578,0.0098,62.8652,0.4921,Shanta
0.6695,22.6225,32.626,0.008,62.8705,0.675,Bhayanaka
-0.9337,45.0297,34.314,0.008,64.4853,1.0123,Shanta
-0.2616,12.551,31.078,0.0133,63.2318,0.0184,Hasya
-2.5574,61.1742,32.754,0.008,64.378,0.0695,Hasya
1.2893,24.6099,31.244,0.0092,63.1338,0.2332,Shanta
-0.2862,11.7131,33.37,0.0,62.9556,0.3123,Shanta
0.5789,29.5268,32.562,0.016,62.9005,0.8264,Bhayanaka
-4.3972,94.3045,29.91,0.0126,62.7404,4.3627,Shanta
-0.7289,69.3337,33.26,0.01,63.006,1.5826,Bhayanaka
-0.2451,25.4014,33.642,0.0098,62.6505,0.4216,Shanta
-0.2419,11.3919,32.97,0.0179,63.0503,0.2104,Shanta
0.7544,43.307,32.605,0.0087,64.1412,1.314,Bhayanaka
0.0201,17.9502,31.11,0.0126,62.4981,5.8468,Bhayanaka
0.1923,2.4833,30.722,0.0098,62.414,0.6154,Bhayanaka
-3.317,90.2026,33.866,0.0224,63.836,4.7674,Shanta
0.1474,7.9645,33.098,0.0098,62.991,0.4563,Hasya
0.0776,3.5335,31.96,0.01,64.6131,0.3731,Bhayanaka
-0.0623,5.4032,33.14,0.01,63.8164,0.0522,Shanta
-0.3915,46.3152,32.768,0.006,64.6519,0.1687,Hasya
-0.1444,13.6994,35.61,0.0,63.296,0.5817,Shanta
0.0595,10.4632,33.802,0.016,63.0542,0.1423,Shanta
1.1875,27.7698,31.56,0.01,63.3271,3.012,Shanta
-0.1951,29.7091,33.434,0.015,65.8989,19.122,Bhayanaka
-0.3078,9.7303,32.962,0.0098,62.6904,0.7766,Bhayanaka
-0.2027,8.373,30.95,0.0,64.6611,0.3098,Hasya
-0.1037,6.7512,32.39,0.0126,62.7716,0.5484,Hasya
-0.8029,7.8179,31.906,0.015,64.3312,0.4773,Hasya
0.1663,27.6664,32.85,0.0167,62.7149,0.5864,Bhayanaka
0.3013,37.4062,32.811,0.0134,65.7669,7.9902,Bhayanaka
0.1586,8.3961,30.294,0.008,62.4728,0.265,Shanta
-2.1647,33.0799,32.812,0.0108,65.3936,0.9842,Shanta
0.1869,27.4186,33.496,0.0049,62.89,0.463,Hasya
0.7499,38.2672,32.498,0.004,62.7503,4.6027,Bhayanaka
-0.1286,15.4802,30.952,0.006,64.7624,0.7243,Hasya
-0.3338,27.6834,34.738,0.0098,62.9502,5.1944,Shanta
0.2031,14.9589,31.078,0.0098,63.0569,2.8669,Bhayanaka
2.5166,163.7936,34.898,0.0098,63.8889,9.0542,Hasya
-1.3374,56.6466,33.756,0.0092,63.1342,1.019,Shanta
-0.9402,32.3736,34.824,0.0092,62.648,0.0317,Shanta
-0.0189,4.3366,31.87,0.0,64.666,0.5218,Bhayanaka
0.2929,9.0757,30.486,0.015,62.9573,0.1757,Shanta
-0.0154,5.3781,30.337,0.0114,63.0623,0.3204,Hasya
-0.3536,23.5435,31.274,0.008,63.1189,0.3692,Shanta
0.7699,18.0544,32.264,0.0092,63.0461,0.3462,Shanta
-0.2129,33.1593,30.178,0.0098,62.9498,3.5154,Hasya
-0.4946,35.7031,34.314,0.008,64.9315,0.4261,Shanta
-0.3316,10.2439,31.088,0.006,63.2494,0.1432,Hasya
-2.2246,411.3461,33.733,0.0145,62.5021,0.4771,Bhayanaka
-0.445,29.3532,32.255,0.0087,64.0925,0.3636,Shanta
-1.2852,24.2334,34.386,0.015,63.2236,1.7812,Hasya
0.2736,24.1045,32.758,0.0133,64.9707,3.1313,Shanta
0.0379,15.5248,34.622,0.0098,63.1327,0.3001,Shanta
0.5924,29.6764,34.326,0.008,63.1036,1.1396,Hasya
-0.4572,6.1203,30.864,0.0092,64.0608,0.4811,Hasya
-0.0044,121.2656,30.157,0.0095,62.8057,10.9196,Bhayanaka
-0.0256,6.6738,30.624,0.0092,65.6697,0.2776,Shanta
-0.0662,10.0801,31.028,0.014,63.2194,0.406,Hasya
0.0114,4.4799,30.47,0.0126,63.343,0.1366,Hasya
-0.8691,24.4756,33.724,0.0092,62.8506,0.3117,Shanta
0.5544,36.703,34.724,0.0265,63.2582,1.7019,Shanta
-0.6575,44.883,34.889,0.0118,63.0245,0.1111,Hasya
-1.0617,19.9644,32.938,0.016,63.0678,0.107,Bhayanaka
-0.0699,5.1394,29.918,0.0098,62.823,0.5183,Hasya
0.8876,41.277,32.768,0.006,64.4085,0.2012,Hasya
0.1501,146.3994,32.98,0.0126,65.3286,6.2622,Hasya
0.1659,9.3593,29.75,0.0126,62.8874,0.3794,Shanta
-0.1407,4.5772,32.879,0.0099,64.8807,0.3658,Hasya
0.0807,21.2657,33.494,0.0049,62.8998,1.8991,Bhayanaka
0.3307,26.5069,32.998,0.004,64.3935,0.4507,Shanta
8.4308,139.2305,30.07,0.0219,63.3807,4.4536,Bhayanaka
-0.017,8.1066,33.902,0.0098,62.7493,0.1429,Shanta
0.2745,6.5191,31.57,0.0126,65.4801,0.1908,Shanta
0.0685,5.7056,33.34,0.0,62.8036,0.136,Hasya
0.4514,18.6851,33.1815,0.0065,63.539,0.7637,Bhayanaka
-0.0933,3.4141,30.87,0.0,62.4077,0.7406,Bhayanaka
0.3208,16.9666,33.186,0.012,63.4747,0.5117,Bhayanaka
-0.3461,25.2055,33.446,0.012,63.1377,0.2875,Hasya
-0.2457,35.9654,34.859,0.0202,62.9303,0.4132,Shanta
1.0179,28.6808,34.024,0.012,63.5486,0.3329,Hasya
-0.2232,38.5153,33.78,0.01,62.819,0.8239,Shanta
0.6252,32.7966,30.696,0.0092,64.2927,3.4222,Hasya
0.3836,9.6808,31.976,0.012,64.314,0.4468,Hasya
-0.5182,37.8047,34.074,0.008,65.1289,2.004,Shanta
-0.511,17.6962,31.478,0.0098,65.309,0.0945,Shanta
0.3354,5.3616,33.41,0.0126,62.598,0.1823,Hasya
-0.1211,8.3369,33.75,0.0,62.9377,0.7674,Shanta
0.5062,10.4285,32.613,0.0071,64.1371,0.8691,Bhayanaka
0.3481,20.5874,31.118,0.016,63.1742,5.1965,Bhayanaka
-1.489,35.3983,33.732,0.0178,63.0053,0.6372,Bhayanaka
0.0955,10.7197,31.953,0.0095,64.4479,0.4536,Hasya
0.7698,21.1392,29.931,0.0134,62.7151,0.3191,Shanta
-0.0471,5.59,33.398,0.016,62.7988,0.3324,Hasya
0.4058,9.3098,34.192,0.0248,63.2422,0.3075,Hasya
0.1839,46.9362,34.39,0.0,62.929,2.6266,Hasya
-4.9092,145.0943,34.086,0.015,63.3514,3.0982,Bhayanaka
0.1944,7.809,33.128,0.0108,63.8458,0.1471,Shanta
-0.0246,2.7732,32.7,0.02,65.4882,1.2486,Bhayanaka
-0.2717,7.2466,30.114,0.015,62.9328,0.4664,Bhayanaka
0.9978,11.8043,31.861,0.0148,63.3101,0.4932,Shanta
-0.1808,25.1703,34.956,0.0092,62.658,0.41,Hasya
-0.3234,14.8263,34.338,0.004,63.1674,0.1726,Shanta
0.1244,23.6702,30.826,0.015,62.5044,1.1166,Bhayanaka
-0.2459,8.1291,32.474,0.008,64.5786,1.089,Bhayanaka
-0.7985,31.566,32.964,0.018,62.6828,0.18,Bhayanaka
1.385,47.8535,30.872,0.0209,62.5402,0.4175,Hasya
0.3284,23.2129,33.723,0.0114,63.0288,0.1305,Bhayanaka
2.5432,57.5768,29.871,0.0134,62.4588,0.7836,Shanta
-0.7274,57.0026,34.722,0.0098,63.1404,0.3669,Shanta
-0.4253,8.0758,34.332,0.0117,62.7684,0.3849,Shanta
-1.2305,15.7846,32.586,0.008,62.917,0.5141,Bhayanaka
0.1427,10.3378,31.951,0.0044,64.4931,0.4288,Hasya
-0.0563,2.9105,31.57,0.0126,65.2312,0.301,Shanta
0.9817,77.2751,34.231,0.0173,63.1023,2.8093,Hasya
-0.2497,31.7545,33.663,0.0119,62.8856,0.2892,Shanta
-8.5342,137.0822,32.552,0.0166,63.7228,10.9419,Bhayanaka
0.2615,20.626,32.08,0.01,63.6796,1.4081,Bhayanaka
0.0964,3.0875,32.931,0.0134,64.8609,0.3547,Hasya
0.0464,6.5532,31.682,0.0204,65.304,0.4199,Shanta
-0.5891,20.2432,31.616,0.0092,62.8014,0.0519,Shanta
-10.8819,266.8927,33.646,0.008,62.3964,0.5373,Bhayanaka
0.0597,17.2625,33.426,0.015,64.297,0.2037,Shanta
0.0045,9.2673,31.718,0.0098,62.3247,0.4162,Hasya
-2.3971,82.8458,32.282,0.0098,64.416,1.2681,Bhayanaka
-0.1917,27.4831,32.646,0.008,65.1911,8.6155,Bhayanaka
-0.2848,6.8833,32.333,0.0119,62.4696,0.1919,Hasya
-0.1613,18.3358,34.993,0.009,62.6012,0.1192,Hasya
-0.2317,5.7083,32.388,0.0108,62.4678,0.2757,Hasya
-0.1628,9.4751,31.942,0.016,64.3543,0.174,Hasya
0.4679,53.0046,33.488,0.0098,63.0706,1.2308,Hasya
-2.2199,46.5857,33.351,0.0158,62.681,3.2384,Bhayanaka
-4.0558,68.4503,29.855,0.0087,63.351,4.3644,Shanta
-0.3978,39.3092,32.992,0.004,63.0553,0.4225,Bhayanaka
-0.4417,13.9849,33.101,0.0099,65.2866,0.5001,Bhayanaka
-0.092,1.7531,32.518,0.0147,65.524,0.6016,Bhayanaka
0.0196,5.2267,30.299,0.0148,62.9326,0.3265,Hasya
1.0628,27.3823,34.118,0.0098,65.3874,3.3023,Shanta
-0.2582,61.4951,33.149,0.013,62.9072,6.2862,Bhayanaka
0.1213,27.9766,31.9925,0.007,64.3086,1.9642,Hasya
-1.7722,66.4078,33.434,0.0196,63.2702,0.3589,Hasya
0.0276,117.1825,34.07,0.0126,62.8682,1.8916,Bhayanaka
0.7375,13.4154,35.162,0.0098,63.2671,0.4399,Shanta
-0.3916,15.1044,34.991,0.0114,62.5094,0.4966,Hasya
-0.0301,5.7172,29.858,0.0098,62.8777,0.4611,Shanta
-0.1767,26.2998,34.236,0.0092,63.1863,0.7296,Shanta
-0.3692,28.5695,32.88,0.01,62.9179,0.4475,Bhayanaka
-0.4593,26.0387,31.172,0.014,63.0478,0.1279,Shanta
1.1454,91.4145,32.502,0.0147,65.3674,3.9898,Bhayanaka
3.113,50.5619,32.742,0.0098,64.329,0.1299,Hasya
0.3709,47.3356,33.992,0.0117,63.0184,2.4095,Bhayanaka
1.0312,29.9839,35.914,0.008,63.3569,3.3286,Shanta
0.9134,34.0645,32.024,0.012,63.1227,0.3129,Shanta
1.2831,16.3075,33.188,0.0194,63.528,0.5983,Bhayanaka
-0.1265,10.0439,31.212,0.006,63.4988,0.2144,Hasya
-0.7781,19.5076,29.51,0.0126,63.3219,0.239,Shanta
0.2028,23.1591,32.9835,0.0101,63.1083,0.4441,Bhayanaka
-4.0024,113.547,30.161,0.0099,63.0531,9.1615,Bhayanaka
-0.7634,34.8206,33.536,0.0092,63.7473,9.2728,Hasya
0.0673,22.6478,33.46,0.01,63.3976,0.1351,Hasya
-0.3187,12.4912,33.018,0.0147,63.1639,0.4465,Bhayanaka
-4.1326,137.2672,34.042,0.016,62.4652,0.5426,Bhayanaka
-0.1106,6.8903,32.574,0.008,62.9529,0.6135,Bhayanaka
-0.0395,12.1971,32.896,0.0169,65.1069,2.4257,Hasya
0.9112,23.8025,32.966,0.015,62.8907,0.1328,Bhayanaka
0.98,22.0157,32.834,0.0049,65.0597,3.4719,Bhayanaka
0.0791,63.59,34.245,0.0227,63.0701,2.7018,Hasya
2.9813,36.6566,30.202,0.0098,63.74,5.6575,Shanta
-0.0558,5.4659,33.398,0.0098,62.6754,0.3518,Hasya
-2.8676,56.1985,29.761,0.0161,63.8421,8.1723,Shanta
-0.4907,15.657,32.962,0.0098,62.8299,0.1471,Bhayanaka
0.8727,11.0056,33.57,0.0126,62.7766,0.5304,Bhayanaka
-0.4919,5.1266,30.892,0.0108,62.6755,0.3096,Hasya
1.3773,30.3082,34.034,0.008,63.5591,0.2716,Hasya
0.4969,12.1935,31.082,0.0133,63.2297,0.0,Hasya
0.5511,14.0381,35.842,0.0147,63.4783,0.4451,Shanta
-0.5953,60.2795,32.41,0.0155,64.4551,0.9196,Bhayanaka
-4.7897,129.2674,33.116,0.0092,64.8452,15.4148,Bhayanaka
-0.0575,6.5282,33.164,0.0136,62.6867,0.1619,Hasya
4.562,62.469,33.974,0.008,62.7813,0.8831,Bhayanaka
1.7012,35.7261,34.414,0.015,64.2323,0.1488,Shanta
-7.5392,55.7644,32.336,0.0049,62.6274,0.6935,Hasya
1.1191,70.0733,29.988,0.0154,62.6127,3.4891,Shanta
0.119,175.5688,32.663,0.009,67.9248,21.7119,Bhayanaka
-0.0444,16.7835,33.274,0.008,66.4953,14.7519,Bhayanaka
0.0905,6.4859,29.887,0.0145,62.8341,0.4585,Shanta
-0.0719,8.8979,30.157,0.0095,62.3359,0.709,Bhayanaka
0.3643,22.7496,33.402,0.0098,63.2968,0.1663,Hasya
0.2871,13.5815,34.115,0.0087,63.3717,0.1762,Hasya
-0.0545,14.1825,29.775,0.0087,63.3789,0.3618,Shanta
-2.2845,31.3622,34.102,0.0098,64.2702,0.2911,Shanta
-0.0595,33.9546,33.484,0.0092,62.885,1.3612,Bhayanaka
-0.2121,19.9331,33.429,0.0044,64.1911,0.2281,Shanta
-0.147,5.4533,30.202,0.0098,63.0635,0.0,Hasya
-0.0234,4.5782,30.468,0.0125,62.9973,0.0972,Hasya
-9.3332,93.4815,34.241,0.0195,63.111,2.7036,Hasya
0.1196,11.1431,31.738,0.016,62.3621,0.2615,Hasya
0.0835,9.9165,32.734,0.0196,62.8831,0.2536,Shanta
0.1804,27.4375,33.444,0.0092,62.9529,0.489,Bhayanaka
0.2528,3.9255,33.012,0.0147,65.0416,0.2379,Hasya
0.153,13.0432,29.941,0.0099,62.8317,1.4467,Shanta
0.009,5.8869,30.13,0.0126,62.9139,0.4552,Hasya
0.7279,11.7271,31.216,0.0092,63.1153,0.1353,Hasya
0.1125,19.605,30.846,0.008,64.2511,0.6256,Hasya
0.4133,12.8298,31.778,0.0204,62.6176,0.1253,Hasya
0.9449,54.2682,34.246,0.015,64.2758,0.4904,Shanta
-0.4077,21.0245,33.61,0.0,63.0492,0.7484,Shanta
0.7719,22.7199,35.006,0.018,63.2189,0.2596,Hasya
0.7411,10.2336,32.594,0.008,62.8098,0.3451,Shanta
-2.7974,114.3737,34.27,0.0126,63.1081,2.8512,Hasya
0.2719,11.2857,33.184,0.0143,63.3135,2.7783,Bhayanaka
0.2656,5.8968,33.402,0.0098,62.8667,0.1914,Hasya
-0.0935,7.4498,32.1805,0.0191,65.6648,0.3509,Bhayanaka
-0.1029,2.5964,30.968,0.014,65.0837,0.3549,Shanta
-0.748,27.0303,32.087,0.0095,65.091,0.4468,Shanta
-0.4452,18.9327,32.408,0.0108,62.9098,0.5502,Bhayanaka
1.9886,36.5425,32.701,0.0137,64.2363,7.123,Bhayanaka
2.2626,61.1751,29.787,0.0095,62.7837,1.8825,Shanta
0.0168,19.796,30.856,0.0092,62.4791,0.3928,Hasya
0.8718,33.7713,32.974,0.008,62.8884,0.6535,Bhayanaka
1.105,37.4383,32.334,0.012,64.5236,0.8531,Hasya
0.6066,63.6967,32.8595,0.0143,67.505,11.4788,Bhayanaka
-1.7908,43.4843,30.23,0.0126,63.0112,3.7822,Shanta
0.2408,15.21,34.042,0.0098,63.0909,0.1695,Hasya
-0.1416,20.1534,33.463,0.0095,64.8511,0.0453,Shanta
0.3117,9.7748,30.141,0.0099,63.1436,0.2041,Shanta
0.1287,29.7891,32.975,0.0087,65.0439,12.7344,Hasya
0.4939,14.627,29.386,0.015,63.2849,0.3235,Shanta
0.4196,53.7478,33.017,0.0162,62.833,2.7166,Bhayanaka
-0.1806,5.8943,30.946,0.012,64.6115,0.2284,Hasya
0.8545,16.4051,34.106,0.008,62.7944,0.254,Hasya
0.1598,47.9658,33.942,0.016,62.9816,1.7904,Bhayanaka
-0.5287,71.7138,33.902,0.0098,63.3996,4.0579,Bhayanaka
-0.3239,45.4353,32.998,0.004,63.5311,7.3592,Bhayanaka
-0.3301,40.0595,32.268,0.0108,63.3351,0.4946,Bhayanaka
1.9571,23.3946,32.328,0.0098,65.1822,5.6092,Bhayanaka
-0.7265,16.3416,34.038,0.0098,63.151,0.4754,Hasya
0.9696,9.959,30.102,0.016,62.961,0.4588,Bhayanaka
-0.0866,27.9878,33.98,0.01,62.7319,1.0934,Shanta
-0.018,2.767,31.542,0.0098,65.3151,0.4609,Shanta
3.2061,50.6694,32.756,0.0092,64.3678,0.0758,Hasya
0.5587,40.8357,33.278,0.0098,62.9196,0.4361,Shanta
-0.7758,21.9771,31.604,0.0092,62.7622,0.1464,Shanta
4.6585,43.3534,33.578,0.016,62.5517,2.9838,Bhayanaka
0.3497,11.1633,31.646,0.015,62.8156,0.365,Hasya
0.0644,19.0326,31.727,0.0145,64.6584,0.244,Shanta
-0.3255,10.253,29.982,0.0098,62.6645,0.4344,Shanta
0.0522,18.219,30.006,0.008,62.7763,0.8449,Hasya
-0.001,5.0749,32.622,0.0098,62.7837,0.3834,Bhayanaka
-0.0084,14.7159,34.059,0.0099,62.6076,0.1886,Hasya
0.3646,13.2149,31.694,0.015,62.9397,0.4509,Hasya
-0.8958,38.4982,32.137,0.011,63.9536,3.0025,Bhayanaka
-1.4196,108.4933,30.103,0.0095,62.7942,0.9187,Bhayanaka
1.6993,29.4078,32.227,0.0145,63.8863,0.2717,Shanta
-0.3449,32.3323,32.634,0.015,65.2853,6.513,Bhayanaka
0.0806,5.1982,31.55,0.0219,65.1791,0.4184,Shanta
-0.1081,15.1153,32.1555,0.005,65.5384,0.6911,Bhayanaka
0.6982,26.5978,32.826,0.0111,62.9468,1.1109,Bhayanaka
-0.3752,26.1703,32.758,0.0098,65.2659,0.3727,Shanta
-0.8677,14.2903,33.036,0.0111,63.7582,0.4891,Bhayanaka
2.7742,36.8451,32.835,0.005,65.548,1.4397,Shanta
-0.006,2.2944,32.084,0.018,64.5476,0.5036,Bhayanaka
-0.2529,8.9114,33.256,0.0092,65.522,0.2989,Shanta
0.4325,34.0641,34.144,0.012,63.1233,0.6688,Hasya
-0.2647,10.4799,33.493,0.0046,62.913,0.6337,Bhayanaka
0.3374,12.0062,31.714,0.008,62.9225,0.4682,Hasya
1.5565,53.8821,32.954,0.015,63.8103,13.4364,Bhayanaka
-0.9823,139.8458,32.768,0.0108,64.3827,1.3399,Hasya
-0.3785,13.7196,32.609,0.0044,64.1799,0.8081,Bhayanaka
0.2191,101.2449,33.862,0.0194,62.4334,0.6519,Bhayanaka
4.0201,140.6523,34.05,0.0126,62.481,0.5158,Bhayanaka
-0.1214,4.8146,32.43,0.0,62.5869,0.1403,Hasya
-0.0667,4.0105,32.725,0.0087,64.9812,0.2778,Hasya
0.2137,3.2063,30.094,0.008,62.8883,0.3694,Hasya
-0.8405,58.7214,34.419,0.0118,63.1272,0.0015,Hasya
-0.5075,7.4379,33.242,0.0098,65.2078,5.1908,Shanta
0.34,33.0587,33.042,0.0098,63.0226,1.0441,Bhayanaka
